,year,metrodiv_title,county_name,CoC_Code,coc_name,Pop_Type,Pop_Size
3707,2015,"Seattle-Bellevue-Kent, WA",Snohomish County,WA-504,Everett/Snohomish County CoC,sheltered_total_homeless,517
3708,2016,"Seattle-Bellevue-Kent, WA",Snohomish County,WA-504,Everett/Snohomish County CoC,sheltered_total_homeless,489
3709,2017,"Seattle-Bellevue-Kent, WA",Snohomish County,WA-504,Everett/Snohomish County CoC,sheltered_total_homeless,551
3710,2018,"Seattle-Bellevue-Kent, WA",Snohomish County,WA-504,Everett/Snohomish County CoC,sheltered_total_homeless,480
3711,2009,"San Francisco-San Mateo-Redwood City, CA",San Francisco County,CA-501,San Francisco CoC,unsheltered_homeless,2942
3712,2010,"San Francisco-San Mateo-Redwood City, CA",San Francisco County,CA-501,San Francisco CoC,unsheltered_homeless,2942
3713,2011,"San Francisco-San Mateo-Redwood City, CA",San Francisco County,CA-501,San Francisco CoC,unsheltered_homeless,3371
3714,2012,"San Francisco-San Mateo-Redwood City, CA",San Francisco County,CA-501,San Francisco CoC,unsheltered_homeless,3371
3715,2013,"San Francisco-San Mateo-Redwood City, CA",San Francisco County,CA-501,San Francisco CoC,unsheltered_homeless,4315
3716,2014,"San Francisco-San Mateo-Redwood City, CA",San Francisco County,CA-501,San Francisco CoC,unsheltered_homeless,4315
3717,2015,"San Francisco-San Mateo-Redwood City, CA",San Francisco County,CA-501,San Francisco CoC,unsheltered_homeless,4358
3718,2016,"San Francisco-San Mateo-Redwood City, CA",San Francisco County,CA-501,San Francisco CoC,unsheltered_homeless,4358
3719,2017,"San Francisco-San Mateo-Redwood City, CA",San Francisco County,CA-501,San Francisco CoC,unsheltered_homeless,4353
3720,2018,"San Francisco-San Mateo-Redwood City, CA",San Francisco County,CA-501,San Francisco CoC,unsheltered_homeless,4353
3721,2009,"Oakland-Berkeley-Livermore, CA",Alameda County,CA-502,"Oakland, Berkeley/Alameda County CoC",unsheltered_homeless,1963
3722,2010,"Oakland-Berkeley-Livermore, CA",Alameda County,CA-502,"Oakland, Berkeley/Alameda County CoC",unsheltered_homeless,1963
3723,2011,"Oakland-Berkeley-Livermore, CA",Alameda County,CA-502,"Oakland, Berkeley/Alameda County CoC",unsheltered_homeless,2212
3724,2012,"Oakland-Berkeley-Livermore, CA",Alameda County,CA-502,"Oakland, Berkeley/Alameda County CoC",unsheltered_homeless,2212
3725,2013,"Oakland-Berkeley-Livermore, CA",Alameda County,CA-502,"Oakland, Berkeley/Alameda County CoC",unsheltered_homeless,2337
3726,2014,"Oakland-Berkeley-Livermore, CA",Alameda County,CA-502,"Oakland, Berkeley/Alameda County CoC",unsheltered_homeless,2337
3727,2015,"Oakland-Berkeley-Livermore, CA",Alameda County,CA-502,"Oakland, Berkeley/Alameda County CoC",unsheltered_homeless,2397
3728,2016,"Oakland-Berkeley-Livermore, CA",Alameda County,CA-502,"Oakland, Berkeley/Alameda County CoC",unsheltered_homeless,2397
3729,2017,"Oakland-Berkeley-Livermore, CA",Alameda County,CA-502,"Oakland, Berkeley/Alameda County CoC",unsheltered_homeless,3863
3730,2018,"Oakland-Berkeley-Livermore, CA",Alameda County,CA-502,"Oakland, Berkeley/Alameda County CoC",unsheltered_homeless,3863
3731,2009,"Oakland-Berkeley-Livermore, CA",Contra Costa County,CA-505,Richmond/Contra Costa County CoC,unsheltered_homeless,1872
3732,2010,"Oakland-Berkeley-Livermore, CA",Contra Costa County,CA-505,Richmond/Contra Costa County CoC,unsheltered_homeless,1872
3733,2011,"Oakland-Berkeley-Livermore, CA",Contra Costa County,CA-505,Richmond/Contra Costa County CoC,unsheltered_homeless,1490
3734,2012,"Oakland-Berkeley-Livermore, CA",Contra Costa County,CA-505,Richmond/Contra Costa County CoC,unsheltered_homeless,1490
3735,2013,"Oakland-Berkeley-Livermore, CA",Contra Costa County,CA-505,Richmond/Contra Costa County CoC,unsheltered_homeless,1329
3736,2014,"Oakland-Berkeley-Livermore, CA",Contra Costa County,CA-505,Richmond/Contra Costa County CoC,unsheltered_homeless,1329
3737,2015,"Oakland-Berkeley-Livermore, CA",Contra Costa County,CA-505,Richmond/Contra Costa County CoC,unsheltered_homeless,1327
3738,2016,"Oakland-Berkeley-Livermore, CA",Contra Costa County,CA-505,Richmond/Contra Costa County CoC,unsheltered_homeless,1110
3739,2017,"Oakland-Berkeley-Livermore, CA",Contra Costa County,CA-505,Richmond/Contra Costa County CoC,unsheltered_homeless,911
3740,2018,"Oakland-Berkeley-Livermore, CA",Contra Costa County,CA-505,Richmond/Contra Costa County CoC,unsheltered_homeless,1537
3741,2009,"San Rafael, CA",Marin County,CA-507,Marin County CoC,unsheltered_homeless,429
3742,2010,"San Rafael, CA",Marin County,CA-507,Marin County CoC,unsheltered_homeless,429
3743,2011,"San Rafael, CA",Marin County,CA-507,Marin County CoC,unsheltered_homeless,353
3744,2012,"San Rafael, CA",Marin County,CA-507,Marin County CoC,unsheltered_homeless,229
3745,2013,"San Rafael, CA",Marin County,CA-507,Marin County CoC,unsheltered_homeless,171
3746,2014,"San Rafael, CA",Marin County,CA-507,Marin County CoC,unsheltered_homeless,178
3747,2015,"San Rafael, CA",Marin County,CA-507,Marin County CoC,unsheltered_homeless,835
3748,2016,"San Rafael, CA",Marin County,CA-507,Marin County CoC,unsheltered_homeless,835
3749,2017,"San Rafael, CA",Marin County,CA-507,Marin County CoC,unsheltered_homeless,708
3750,2018,"San Rafael, CA",Marin County,CA-507,Marin County CoC,unsheltered_homeless,708
3751,2009,"San Francisco-San Mateo-Redwood City, CA",San Mateo County,CA-512,Daly/San Mateo County CoC,unsheltered_homeless,803
3752,2010,"San Francisco-San Mateo-Redwood City, CA",San Mateo County,CA-512,Daly/San Mateo County CoC,unsheltered_homeless,803
3753,2011,"San Francisco-San Mateo-Redwood City, CA",San Mateo County,CA-512,Daly/San Mateo County CoC,unsheltered_homeless,1162
3754,2012,"San Francisco-San Mateo-Redwood City, CA",San Mateo County,CA-512,Daly/San Mateo County CoC,unsheltered_homeless,1162
3755,2013,"San Francisco-San Mateo-Redwood City, CA",San Mateo County,CA-512,Daly/San Mateo County CoC,unsheltered_homeless,1299
3756,2014,"San Francisco-San Mateo-Redwood City, CA",San Mateo County,CA-512,Daly/San Mateo County CoC,unsheltered_homeless,1299
3757,2015,"San Francisco-San Mateo-Redwood City, CA",San Mateo County,CA-512,Daly/San Mateo County CoC,unsheltered_homeless,775
3758,2016,"San Francisco-San Mateo-Redwood City, CA",San Mateo County,CA-512,Daly/San Mateo County CoC,unsheltered_homeless,775
3759,2017,"San Francisco-San Mateo-Redwood City, CA",San Mateo County,CA-512,Daly/San Mateo County CoC,unsheltered_homeless,637
3760,2018,"San Francisco-San Mateo-Redwood City, CA",San Mateo County,CA-512,Daly/San Mateo County CoC,unsheltered_homeless,637
3761,2009,Los Angeles-Long Beach-Glendale,Los Angeles County,CA-600,Los Angeles City & County CoC,unsheltered_homeless,19193
3762,2010,Los Angeles-Long Beach-Glendale,Los Angeles County,CA-600,Los Angeles City & County CoC,unsheltered_homeless,19193
3763,2011,Los Angeles-Long Beach-Glendale,Los Angeles County,CA-600,Los Angeles City & County CoC,unsheltered_homeless,17740
3764,2012,Los Angeles-Long Beach-Glendale,Los Angeles County,CA-600,Los Angeles City & County CoC,unsheltered_homeless,17740
3765,2013,Los Angeles-Long Beach-Glendale,Los Angeles County,CA-600,Los Angeles City & County CoC,unsheltered_homeless,22590
3766,2014,Los Angeles-Long Beach-Glendale,Los Angeles County,CA-600,Los Angeles City & County CoC,unsheltered_homeless,22590
3767,2015,Los Angeles-Long Beach-Glendale,Los Angeles County,CA-600,Los Angeles City & County CoC,unsheltered_homeless,28948
3768,2016,Los Angeles-Long Beach-Glendale,Los Angeles County,CA-600,Los Angeles City & County CoC,unsheltered_homeless,32781
3769,2017,Los Angeles-Long Beach-Glendale,Los Angeles County,CA-600,Los Angeles City & County CoC,unsheltered_homeless,38470
3770,2018,Los Angeles-Long Beach-Glendale,Los Angeles County,CA-600,Los Angeles City & County CoC,unsheltered_homeless,37570
3771,2009,"Anaheim-Santa Ana-Irvine, CA",Orange County,CA-602,"Santa Ana, Anaheim/Orange County CoC",unsheltered_homeless,5724
3772,2010,"Anaheim-Santa Ana-Irvine, CA",Orange County,CA-602,"Santa Ana, Anaheim/Orange County CoC",unsheltered_homeless,5724
3773,2011,"Anaheim-Santa Ana-Irvine, CA",Orange County,CA-602,"Santa Ana, Anaheim/Orange County CoC",unsheltered_homeless,4272
3774,2012,"Anaheim-Santa Ana-Irvine, CA",Orange County,CA-602,"Santa Ana, Anaheim/Orange County CoC",unsheltered_homeless,4272
3775,2013,"Anaheim-Santa Ana-Irvine, CA",Orange County,CA-602,"Santa Ana, Anaheim/Orange County CoC",unsheltered_homeless,1678
3776,2014,"Anaheim-Santa Ana-Irvine, CA",Orange County,CA-602,"Santa Ana, Anaheim/Orange County CoC",unsheltered_homeless,1678
3777,2015,"Anaheim-Santa Ana-Irvine, CA",Orange County,CA-602,"Santa Ana, Anaheim/Orange County CoC",unsheltered_homeless,2201
3778,2016,"Anaheim-Santa Ana-Irvine, CA",Orange County,CA-602,"Santa Ana, Anaheim/Orange County CoC",unsheltered_homeless,2201
3779,2017,"Anaheim-Santa Ana-Irvine, CA",Orange County,CA-602,"Santa Ana, Anaheim/Orange County CoC",unsheltered_homeless,2584
3780,2018,"Anaheim-Santa Ana-Irvine, CA",Orange County,CA-602,"Santa Ana, Anaheim/Orange County CoC",unsheltered_homeless,2584
3781,2009,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,DC-500,District of Columbia CoC,unsheltered_homeless,321
3782,2010,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,DC-500,District of Columbia CoC,unsheltered_homeless,430
3783,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,DC-500,District of Columbia CoC,unsheltered_homeless,305
3784,2012,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,DC-500,District of Columbia CoC,unsheltered_homeless,679
3785,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,DC-500,District of Columbia CoC,unsheltered_homeless,512
3786,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,DC-500,District of Columbia CoC,unsheltered_homeless,396
3787,2015,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,DC-500,District of Columbia CoC,unsheltered_homeless,544
3788,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,DC-500,District of Columbia CoC,unsheltered_homeless,318
3789,2017,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,DC-500,District of Columbia CoC,unsheltered_homeless,897
3790,2018,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,DC-500,District of Columbia CoC,unsheltered_homeless,600
3791,2009,"Miami-Miami Beach-Kendall, FL",Miami-Dade County,FL-600,Miami-Dade County CoC,unsheltered_homeless,994
3792,2010,"Miami-Miami Beach-Kendall, FL",Miami-Dade County,FL-600,Miami-Dade County CoC,unsheltered_homeless,759
3793,2011,"Miami-Miami Beach-Kendall, FL",Miami-Dade County,FL-600,Miami-Dade County CoC,unsheltered_homeless,789
3794,2012,"Miami-Miami Beach-Kendall, FL",Miami-Dade County,FL-600,Miami-Dade County CoC,unsheltered_homeless,868
3795,2013,"Miami-Miami Beach-Kendall, FL",Miami-Dade County,FL-600,Miami-Dade County CoC,unsheltered_homeless,839
3796,2014,"Miami-Miami Beach-Kendall, FL",Miami-Dade County,FL-600,Miami-Dade County CoC,unsheltered_homeless,840
3797,2015,"Miami-Miami Beach-Kendall, FL",Miami-Dade County,FL-600,Miami-Dade County CoC,unsheltered_homeless,1007
3798,2016,"Miami-Miami Beach-Kendall, FL",Miami-Dade County,FL-600,Miami-Dade County CoC,unsheltered_homeless,982
3799,2017,"Miami-Miami Beach-Kendall, FL",Miami-Dade County,FL-600,Miami-Dade County CoC,unsheltered_homeless,1011
3800,2018,"Miami-Miami Beach-Kendall, FL",Miami-Dade County,FL-600,Miami-Dade County CoC,unsheltered_homeless,1030
3801,2009,"Fort Lauderdale-Pompano Beach-Sunrise, FL",Broward County,FL-601,Ft Lauderdale/Broward County CoC,unsheltered_homeless,800
3802,2010,"Fort Lauderdale-Pompano Beach-Sunrise, FL",Broward County,FL-601,Ft Lauderdale/Broward County CoC,unsheltered_homeless,800
3803,2011,"Fort Lauderdale-Pompano Beach-Sunrise, FL",Broward County,FL-601,Ft Lauderdale/Broward County CoC,unsheltered_homeless,1268
3804,2012,"Fort Lauderdale-Pompano Beach-Sunrise, FL",Broward County,FL-601,Ft Lauderdale/Broward County CoC,unsheltered_homeless,1268
3805,2013,"Fort Lauderdale-Pompano Beach-Sunrise, FL",Broward County,FL-601,Ft Lauderdale/Broward County CoC,unsheltered_homeless,829
3806,2014,"Fort Lauderdale-Pompano Beach-Sunrise, FL",Broward County,FL-601,Ft Lauderdale/Broward County CoC,unsheltered_homeless,879
3807,2015,"Fort Lauderdale-Pompano Beach-Sunrise, FL",Broward County,FL-601,Ft Lauderdale/Broward County CoC,unsheltered_homeless,819
3808,2016,"Fort Lauderdale-Pompano Beach-Sunrise, FL",Broward County,FL-601,Ft Lauderdale/Broward County CoC,unsheltered_homeless,782
3809,2017,"Fort Lauderdale-Pompano Beach-Sunrise, FL",Broward County,FL-601,Ft Lauderdale/Broward County CoC,unsheltered_homeless,957
3810,2018,"Fort Lauderdale-Pompano Beach-Sunrise, FL",Broward County,FL-601,Ft Lauderdale/Broward County CoC,unsheltered_homeless,869
3811,2009,"West Palm Beach-Boca Raton-Boynton Beach, FL",Palm Beach County,FL-605,West Palm Beach/Palm Beach County CoC,unsheltered_homeless,1407
3812,2010,"West Palm Beach-Boca Raton-Boynton Beach, FL",Palm Beach County,FL-605,West Palm Beach/Palm Beach County CoC,unsheltered_homeless,1407
3813,2011,"West Palm Beach-Boca Raton-Boynton Beach, FL",Palm Beach County,FL-605,West Palm Beach/Palm Beach County CoC,unsheltered_homeless,1397
3814,2012,"West Palm Beach-Boca Raton-Boynton Beach, FL",Palm Beach County,FL-605,West Palm Beach/Palm Beach County CoC,unsheltered_homeless,1397
3815,2013,"West Palm Beach-Boca Raton-Boynton Beach, FL",Palm Beach County,FL-605,West Palm Beach/Palm Beach County CoC,unsheltered_homeless,947
3816,2014,"West Palm Beach-Boca Raton-Boynton Beach, FL",Palm Beach County,FL-605,West Palm Beach/Palm Beach County CoC,unsheltered_homeless,947
3817,2015,"West Palm Beach-Boca Raton-Boynton Beach, FL",Palm Beach County,FL-605,West Palm Beach/Palm Beach County CoC,unsheltered_homeless,825
3818,2016,"West Palm Beach-Boca Raton-Boynton Beach, FL",Palm Beach County,FL-605,West Palm Beach/Palm Beach County CoC,unsheltered_homeless,825
3819,2017,"West Palm Beach-Boca Raton-Boynton Beach, FL",Palm Beach County,FL-605,West Palm Beach/Palm Beach County CoC,unsheltered_homeless,1081
3820,2018,"West Palm Beach-Boca Raton-Boynton Beach, FL",Palm Beach County,FL-605,West Palm Beach/Palm Beach County CoC,unsheltered_homeless,851
3821,2009,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,unsheltered_homeless,10
3822,2010,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,unsheltered_homeless,1
3823,2011,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,unsheltered_homeless,3
3824,2012,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,unsheltered_homeless,3
3825,2013,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,unsheltered_homeless,5
3826,2014,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,unsheltered_homeless,5
3827,2015,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,unsheltered_homeless,9
3828,2016,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,unsheltered_homeless,4
3829,2017,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,unsheltered_homeless,5
3830,2018,Chicago-Naperville-Evanston,McHenry County,IL-500,McHenry County CoC,unsheltered_homeless,5
3831,2009,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",unsheltered_homeless,2
3832,2010,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",unsheltered_homeless,20
3833,2011,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",unsheltered_homeless,3
3834,2012,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",unsheltered_homeless,5
3835,2013,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",unsheltered_homeless,5
3836,2014,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",unsheltered_homeless,5
3837,2015,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",unsheltered_homeless,5
3838,2016,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",unsheltered_homeless,19
3839,2017,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",unsheltered_homeless,27
3840,2018,"Lake County-Kenosha County, IL-WI",Lake County,IL-502,"Waukegan, North Chicago/Lake County CoC",unsheltered_homeless,24
3841,2009,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",unsheltered_homeless,9
3842,2010,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",unsheltered_homeless,31
3843,2011,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",unsheltered_homeless,33
3844,2012,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",unsheltered_homeless,9
3845,2013,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",unsheltered_homeless,7
3846,2014,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",unsheltered_homeless,15
3847,2015,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",unsheltered_homeless,26
3848,2016,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",unsheltered_homeless,48
3849,2017,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",unsheltered_homeless,31
3850,2018,Chicago-Naperville-Evanston,Will County,IL-506,"Joliet, Bolingbrook/Will County CoC",unsheltered_homeless,43
3851,2009,Elgin,DeKalb County,IL-509,Dekalb City & County CoC,unsheltered_homeless,31
3852,2010,Elgin,DeKalb County,IL-509,Dekalb City & County CoC,unsheltered_homeless,32
3853,2011,Elgin,DeKalb County,IL-509,Dekalb City & County CoC,unsheltered_homeless,43
3854,2012,Elgin,DeKalb County,IL-509,Dekalb City & County CoC,unsheltered_homeless,13
